ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.32804,186.63,0.099328,0.011280,0.088048,0.003704,0.003178,0.004262
2.32824,186.65,0.099325,0.011259,0.088066,0.003696,0.003172,0.004255
2.32844,186.67,0.099322,0.011238,0.088084,0.003688,0.003165,0.004248
2.32864,186.68,0.099319,0.011217,0.088101,0.003680,0.003159,0.004241
2.32884,186.70,0.099315,0.011197,0.088119,0.003673,0.003153,0.004234
2.32904,186.71,0.099312,0.011176,0.088136,0.003665,0.003147,0.004228
2.32924,186.73,0.099309,0.011155,0.088154,0.003657,0.003141,0.004221
2.32944,186.75,0.099306,0.011135,0.088172,0.003649,0.003135,0.004214
2.32964,186.76,0.099304,0.011114,0.088189,0.003642,0.003128,0.004207
2.32984,186.78,0.099301,0.011094,0.088207,0.003634,0.003122,0.004201
2.33004,186.79,0.099298,0.011073,0.088225,0.003626,0.003116,0.004194
2.33024,186.81,0.099295,0.011053,0.088242,0.003619,0.003110,0.004187
2.33044,186.83,0.099293,0.011033,0.088260,0.003611,0.003104,0.004181
2.33064,186.84,0.099290,0.011013,0.088278,0.003604,0.003098,0.004174
2.33084,186.86,0.099288,0.010993,0.088295,0.003596,0.003092,0.004167
2.33104,186.87,0.099285,0.010972,0.088313,0.003589,0.003086,0.004161
2.33124,186.89,0.099283,0.010952,0.088330,0.003581,0.003080,0.004154
2.33144,186.91,0.099281,0.010932,0.088348,0.003574,0.003074,0.004147
2.33164,186.92,0.099278,0.010913,0.088366,0.003566,0.003068,0.004141
2.33184,186.94,0.099276,0.010893,0.088384,0.003559,0.003062,0.004134
2.33204,186.95,0.099274,0.010873,0.088401,0.003551,0.003056,0.004128
2.33224,186.97,0.099272,0.010853,0.088419,0.003544,0.003051,0.004121
2.33244,186.99,0.099270,0.010833,0.088437,0.003537,0.003045,0.004115
2.33264,187.00,0.099268,0.010814,0.088454,0.003529,0.003039,0.004108
2.33284,187.02,0.099266,0.010794,0.088472,0.003522,0.003033,0.004102
2.33304,187.04,0.099264,0.010775,0.088490,0.003515,0.003027,0.004095
2.33324,187.05,0.099263,0.010755,0.088507,0.003508,0.003021,0.004089
2.33344,187.07,0.099261,0.010736,0.088525,0.003500,0.003016,0.004082
2.33364,187.08,0.099259,0.010716,0.088543,0.003493,0.003010,0.004076
2.33384,187.10,0.099258,0.010697,0.088561,0.003486,0.003004,0.004069
2.33404,187.12,0.099256,0.010678,0.088578,0.003479,0.002998,0.004063
2.33424,187.13,0.099255,0.010659,0.088596,0.003472,0.002993,0.004057
2.33444,187.15,0.099253,0.010639,0.088614,0.003465,0.002987,0.004050
2.33464,187.16,0.099252,0.010620,0.088632,0.003457,0.002981,0.004044
2.33484,187.18,0.099251,0.010601,0.088649,0.003450,0.002976,0.004038
2.33504,187.20,0.099249,0.010582,0.088667,0.003443,0.002970,0.004031
2.33524,187.21,0.099248,0.010563,0.088685,0.003436,0.002964,0.004025
2.33544,187.23,0.099247,0.010544,0.088703,0.003429,0.002959,0.004019
2.33564,187.24,0.099246,0.010526,0.088721,0.003422,0.002953,0.004012
2.33584,187.26,0.099245,0.010507,0.088738,0.003415,0.002948,0.004006
2.33604,187.28,0.099244,0.010488,0.088756,0.003408,0.002942,0.004000
2.33624,187.29,0.099243,0.010469,0.088774,0.003401,0.002936,0.003994
2.33644,187.31,0.099242,0.010451,0.088792,0.003394,0.002931,0.003987
2.33664,187.32,0.099242,0.010432,0.088809,0.003388,0.002925,0.003981
2.33684,187.34,0.099241,0.010414,0.088827,0.003381,0.002920,0.003975
2.33704,187.36,0.099240,0.010395,0.088845,0.003374,0.002914,0.003969
2.33724,187.37,0.099240,0.010377,0.088863,0.003367,0.002909,0.003963
2.33744,187.39,0.099239,0.010358,0.088881,0.003360,0.002903,0.003957
2.33764,187.40,0.099239,0.010340,0.088899,0.003353,0.002898,0.003950
2.33784,187.42,0.099238,0.010322,0.088916,0.003347,0.002892,0.003944
2.33804,187.44,0.099238,0.010304,0.088934,0.003340,0.002887,0.003938
2.33824,187.45,0.099238,0.010285,0.088952,0.003333,0.002882,0.003932
2.33844,187.47,0.099237,0.010267,0.088970,0.003327,0.002876,0.003926
2.33864,187.48,0.099237,0.010249,0.088988,0.003320,0.002871,0.003920
2.33884,187.50,0.099237,0.010231,0.089006,0.003313,0.002866,0.003914
2.33904,187.52,0.099237,0.010213,0.089024,0.003307,0.002860,0.003908
2.33924,187.53,0.099237,0.010195,0.089042,0.003300,0.002855,0.003902
2.33944,187.55,0.099237,0.010177,0.089059,0.003293,0.002850,0.003896
2.33964,187.56,0.099237,0.010160,0.089077,0.003287,0.002844,0.003890
2.33984,187.58,0.099237,0.010142,0.089095,0.003280,0.002839,0.003884
2.34004,187.60,0.099237,0.010124,0.089113,0.003274,0.002834,0.003878
2.34024,187.61,0.099237,0.010106,0.089131,0.003267,0.002828,0.003872
2.34044,187.63,0.099238,0.010089,0.089149,0.003261,0.002823,0.003866
2.34064,187.64,0.099238,0.010071,0.089167,0.003254,0.002818,0.003860
2.34084,187.66,0.099238,0.010054,0.089185,0.003248,0.002813,0.003854
2.34104,187.68,0.099239,0.010036,0.089203,0.003241,0.002808,0.003848
2.34124,187.69,0.099239,0.010019,0.089221,0.003235,0.002802,0.003842
2.34144,187.71,0.099240,0.010001,0.089239,0.003228,0.002797,0.003837
2.34164,187.72,0.099240,0.009984,0.089256,0.003222,0.002792,0.003831
2.34184,187.74,0.099241,0.009967,0.089274,0.003216,0.002787,0.003825
2.34204,187.76,0.099242,0.009949,0.089292,0.003209,0.002782,0.003819
2.34224,187.77,0.099242,0.009932,0.089310,0.003203,0.002777,0.003813
2.34244,187.79,0.099243,0.009915,0.089328,0.003197,0.002772,0.003807
2.34264,187.80,0.099244,0.009898,0.089346,0.003190,0.002767,0.003802
2.34284,187.82,0.099245,0.009881,0.089364,0.003184,0.002761,0.003796
2.34304,187.84,0.099246,0.009864,0.089382,0.003178,0.002756,0.003790
2.34324,187.85,0.099247,0.009847,0.089400,0.003172,0.002751,0.003784
2.34344,187.87,0.099248,0.009830,0.089418,0.003165,0.002746,0.003779
2.34364,187.88,0.099249,0.009813,0.089436,0.003159,0.002741,0.003773
2.34384,187.90,0.099250,0.009796,0.089454,0.003153,0.002736,0.003767
2.34404,187.92,0.099251,0.009779,0.089472,0.003147,0.002731,0.003761
2.34424,187.93,0.099253,0.009762,0.089490,0.003141,0.002726,0.003756
2.34444,187.95,0.099254,0.009746,0.089508,0.003135,0.002721,0.003750
2.34464,187.97,0.099255,0.009729,0.089526,0.003128,0.002716,0.003744
2.34484,187.98,0.099257,0.009712,0.089544,0.003122,0.002712,0.003739
2.34504,188.00,0.099258,0.009696,0.089562,0.003116,0.002707,0.003733
2.34524,188.01,0.099260,0.009679,0.089580,0.003110,0.002702,0.003728
2.34544,188.03,0.099261,0.009663,0.089598,0.003104,0.002697,0.003722
2.34564,188.05,0.099263,0.009646,0.089617,0.003098,0.002692,0.003716
2.34584,188.06,0.099264,0.009630,0.089635,0.003092,0.002687,0.003711
2.34604,188.08,0.099266,0.009613,0.089653,0.003086,0.002682,0.003705
2.34624,188.09,0.099268,0.009597,0.089671,0.003080,0.002677,0.003700
2.34644,188.11,0.099270,0.009581,0.089689,0.003074,0.002673,0.003694
2.34664,188.13,0.099271,0.009565,0.089707,0.003068,0.002668,0.003689
2.34684,188.14,0.099273,0.009548,0.089725,0.003062,0.002663,0.003683
2.34704,188.16,0.099275,0.009532,0.089743,0.003056,0.002658,0.003678
2.34724,188.17,0.099277,0.009516,0.089761,0.003051,0.002653,0.003672
2.34744,188.19,0.099279,0.009500,0.089779,0.003045,0.002649,0.003667
2.34764,188.21,0.099281,0.009484,0.089797,0.003039,0.002644,0.003661
2.34784,188.22,0.099283,0.009468,0.089815,0.003033,0.002639,0.003656
2.34804,188.24,0.099286,0.009452,0.089834,0.003027,0.002634,0.003650
2.34824,188.25,0.099288,0.009436,0.089852,0.003021,0.002630,0.003645
2.34844,188.27,0.099290,0.009420,0.089870,0.003016,0.002625,0.003639
2.34864,188.29,0.099292,0.009404,0.089888,0.003010,0.002620,0.003634
2.34884,188.30,0.099295,0.009389,0.089906,0.003004,0.002616,0.003629
2.34904,188.32,0.099297,0.009373,0.089924,0.002998,0.002611,0.003623
2.34924,188.33,0.099300,0.009357,0.089942,0.002993,0.002606,0.003618
2.34944,188.35,0.099302,0.009342,0.089961,0.002987,0.002602,0.003612
2.34964,188.37,0.099305,0.009326,0.089979,0.002981,0.002597,0.003607
2.34984,188.38,0.099307,0.009310,0.089997,0.002976,0.002592,0.003602
