ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA CH3,EGMA CH3,AcOH CH3
2.32704,186.55,0.094489,0.009222,0.085267,0.000150,0.001155,0.007733
2.32724,186.57,0.094491,0.009207,0.085283,0.000149,0.001153,0.007721
2.32744,186.59,0.094492,0.009192,0.085300,0.000149,0.001151,0.007708
2.32764,186.60,0.094494,0.009177,0.085317,0.000149,0.001149,0.007696
2.32784,186.62,0.094496,0.009162,0.085334,0.000148,0.001146,0.007683
2.32804,186.63,0.094498,0.009148,0.085350,0.000148,0.001144,0.007671
2.32824,186.65,0.094500,0.009133,0.085367,0.000148,0.001142,0.007659
2.32844,186.67,0.094502,0.009118,0.085384,0.000148,0.001140,0.007646
2.32864,186.68,0.094504,0.009103,0.085401,0.000147,0.001137,0.007634
2.32884,186.70,0.094506,0.009088,0.085418,0.000147,0.001135,0.007622
2.32904,186.71,0.094508,0.009074,0.085434,0.000147,0.001133,0.007610
2.32924,186.73,0.094510,0.009059,0.085451,0.000146,0.001131,0.007598
2.32944,186.75,0.094512,0.009044,0.085468,0.000146,0.001128,0.007585
2.32964,186.76,0.094515,0.009030,0.085485,0.000146,0.001126,0.007573
2.32984,186.78,0.094517,0.009015,0.085502,0.000145,0.001124,0.007561
2.33004,186.79,0.094519,0.009001,0.085519,0.000145,0.001122,0.007549
2.33024,186.81,0.094522,0.008986,0.085535,0.000145,0.001120,0.007537
2.33044,186.83,0.094524,0.008972,0.085552,0.000144,0.001118,0.007525
2.33064,186.84,0.094526,0.008957,0.085569,0.000144,0.001115,0.007513
2.33084,186.86,0.094529,0.008943,0.085586,0.000144,0.001113,0.007501
2.33104,186.87,0.094532,0.008929,0.085603,0.000144,0.001111,0.007489
2.33124,186.89,0.094534,0.008914,0.085620,0.000143,0.001109,0.007477
2.33144,186.91,0.094537,0.008900,0.085636,0.000143,0.001107,0.007465
2.33164,186.92,0.094539,0.008886,0.085653,0.000143,0.001105,0.007453
2.33184,186.94,0.094542,0.008872,0.085670,0.000142,0.001102,0.007442
2.33204,186.95,0.094545,0.008858,0.085687,0.000142,0.001100,0.007430
2.33224,186.97,0.094547,0.008843,0.085704,0.000142,0.001098,0.007418
2.33244,186.99,0.094550,0.008829,0.085721,0.000141,0.001096,0.007406
2.33264,187.00,0.094553,0.008815,0.085738,0.000141,0.001094,0.007395
2.33284,187.02,0.094556,0.008801,0.085755,0.000141,0.001092,0.007383
2.33304,187.04,0.094559,0.008787,0.085772,0.000141,0.001090,0.007371
2.33324,187.05,0.094562,0.008773,0.085789,0.000140,0.001088,0.007360
2.33344,187.07,0.094565,0.008760,0.085805,0.000140,0.001086,0.007348
2.33364,187.08,0.094568,0.008746,0.085822,0.000140,0.001084,0.007337
2.33384,187.10,0.094571,0.008732,0.085839,0.000139,0.001081,0.007325
2.33404,187.12,0.094574,0.008718,0.085856,0.000139,0.001079,0.007313
2.33424,187.13,0.094577,0.008704,0.085873,0.000139,0.001077,0.007302
2.33444,187.15,0.094581,0.008690,0.085890,0.000139,0.001075,0.007291
2.33464,187.16,0.094584,0.008677,0.085907,0.000138,0.001073,0.007279
2.33484,187.18,0.094587,0.008663,0.085924,0.000138,0.001071,0.007268
2.33504,187.20,0.094590,0.008649,0.085941,0.000138,0.001069,0.007256
2.33524,187.21,0.094594,0.008636,0.085958,0.000137,0.001067,0.007245
2.33544,187.23,0.094597,0.008622,0.085975,0.000137,0.001065,0.007234
2.33564,187.24,0.094601,0.008609,0.085992,0.000137,0.001063,0.007222
2.33584,187.26,0.094604,0.008595,0.086009,0.000137,0.001061,0.007211
2.33604,187.28,0.094608,0.008582,0.086026,0.000136,0.001059,0.007200
2.33624,187.29,0.094611,0.008568,0.086043,0.000136,0.001057,0.007189
2.33644,187.31,0.094615,0.008555,0.086060,0.000136,0.001055,0.007177
2.33664,187.32,0.094618,0.008541,0.086077,0.000136,0.001053,0.007166
2.33684,187.34,0.094622,0.008528,0.086094,0.000135,0.001051,0.007155
2.33704,187.36,0.094626,0.008515,0.086111,0.000135,0.001049,0.007144
2.33724,187.37,0.094629,0.008502,0.086128,0.000135,0.001047,0.007133
2.33744,187.39,0.094633,0.008488,0.086145,0.000134,0.001045,0.007122
2.33764,187.40,0.094637,0.008475,0.086162,0.000134,0.001043,0.007111
2.33784,187.42,0.094641,0.008462,0.086179,0.000134,0.001041,0.007100
2.33804,187.44,0.094645,0.008449,0.086196,0.000134,0.001039,0.007089
2.33824,187.45,0.094649,0.008436,0.086213,0.000133,0.001037,0.007078
2.33844,187.47,0.094653,0.008423,0.086230,0.000133,0.001035,0.007067
2.33864,187.48,0.094657,0.008409,0.086247,0.000133,0.001034,0.007056
2.33884,187.50,0.094661,0.008396,0.086264,0.000133,0.001032,0.007045
2.33904,187.52,0.094665,0.008383,0.086281,0.000132,0.001030,0.007034
2.33924,187.53,0.094669,0.008371,0.086298,0.000132,0.001028,0.007023
2.33944,187.55,0.094673,0.008358,0.086315,0.000132,0.001026,0.007013
2.33964,187.56,0.094677,0.008345,0.086332,0.000131,0.001024,0.007002
2.33984,187.58,0.094681,0.008332,0.086349,0.000131,0.001022,0.006991
2.34004,187.60,0.094685,0.008319,0.086366,0.000131,0.001020,0.006980
2.34024,187.61,0.094690,0.008306,0.086384,0.000131,0.001018,0.006970
2.34044,187.63,0.094694,0.008293,0.086401,0.000130,0.001016,0.006959
2.34064,187.64,0.094698,0.008281,0.086418,0.000130,0.001014,0.006948
2.34084,187.66,0.094703,0.008268,0.086435,0.000130,0.001013,0.006938
2.34104,187.68,0.094707,0.008255,0.086452,0.000130,0.001011,0.006927
2.34124,187.69,0.094712,0.008243,0.086469,0.000129,0.001009,0.006916
2.34144,187.71,0.094716,0.008230,0.086486,0.000129,0.001007,0.006906
2.34164,187.72,0.094721,0.008217,0.086503,0.000129,0.001005,0.006895
2.34184,187.74,0.094725,0.008205,0.086520,0.000129,0.001003,0.006885
2.34204,187.76,0.094730,0.008192,0.086538,0.000128,0.001001,0.006874
2.34224,187.77,0.094734,0.008180,0.086555,0.000128,0.001000,0.006864
2.34244,187.79,0.094739,0.008167,0.086572,0.000128,0.000998,0.006853
2.34264,187.80,0.094744,0.008155,0.086589,0.000128,0.000996,0.006843
2.34284,187.82,0.094749,0.008142,0.086606,0.000127,0.000994,0.006833
2.34304,187.84,0.094753,0.008130,0.086623,0.000127,0.000992,0.006822
2.34324,187.85,0.094758,0.008118,0.086640,0.000127,0.000990,0.006812
2.34344,187.87,0.094763,0.008105,0.086658,0.000127,0.000989,0.006802
2.34364,187.88,0.094768,0.008093,0.086675,0.000126,0.000987,0.006791
2.34384,187.90,0.094773,0.008081,0.086692,0.000126,0.000985,0.006781
2.34404,187.92,0.094778,0.008069,0.086709,0.000126,0.000983,0.006771
2.34424,187.93,0.094783,0.008056,0.086726,0.000126,0.000981,0.006760
2.34444,187.95,0.094788,0.008044,0.086744,0.000125,0.000980,0.006750
2.34464,187.97,0.094793,0.008032,0.086761,0.000125,0.000978,0.006740
2.34484,187.98,0.094798,0.008020,0.086778,0.000125,0.000976,0.006730
2.34504,188.00,0.094803,0.008008,0.086795,0.000125,0.000974,0.006720
2.34524,188.01,0.094808,0.007996,0.086812,0.000124,0.000973,0.006710
2.34544,188.03,0.094813,0.007984,0.086830,0.000124,0.000971,0.006700
2.34564,188.05,0.094818,0.007972,0.086847,0.000124,0.000969,0.006689
2.34584,188.06,0.094824,0.007960,0.086864,0.000124,0.000967,0.006679
2.34604,188.08,0.094829,0.007948,0.086881,0.000123,0.000966,0.006669
2.34624,188.09,0.094834,0.007936,0.086899,0.000123,0.000964,0.006659
2.34644,188.11,0.094840,0.007924,0.086916,0.000123,0.000962,0.006649
2.34664,188.13,0.094845,0.007912,0.086933,0.000123,0.000960,0.006639
2.34684,188.14,0.094850,0.007900,0.086950,0.000122,0.000959,0.006630
2.34704,188.16,0.094856,0.007888,0.086968,0.000122,0.000957,0.006620
2.34724,188.17,0.094861,0.007877,0.086985,0.000122,0.000955,0.006610
2.34744,188.19,0.094867,0.007865,0.087002,0.000122,0.000954,0.006600
2.34764,188.21,0.094872,0.007853,0.087019,0.000122,0.000952,0.006590
2.34784,188.22,0.094878,0.007841,0.087037,0.000121,0.000950,0.006580
2.34804,188.24,0.094884,0.007830,0.087054,0.000121,0.000948,0.006570
2.34824,188.25,0.094889,0.007818,0.087071,0.000121,0.000947,0.006561
2.34844,188.27,0.094895,0.007806,0.087089,0.000121,0.000945,0.006551
2.34864,188.29,0.094901,0.007795,0.087106,0.000120,0.000943,0.006541
2.34884,188.30,0.094906,0.007783,0.087123,0.000120,0.000942,0.006531
2.34904,188.32,0.094912,0.007772,0.087140,0.000120,0.000940,0.006522
2.34924,188.33,0.094918,0.007760,0.087158,0.000120,0.000938,0.006512
2.34944,188.35,0.094924,0.007749,0.087175,0.000119,0.000937,0.006502
2.34964,188.37,0.094930,0.007737,0.087192,0.000119,0.000935,0.006493
2.34984,188.38,0.094935,0.007726,0.087210,0.000119,0.000933,0.006483
