ppm,hz,total_with_exchange,total_carbon_bound,exchangeable pool (H2O/OH/COOH),EGDA O-CH2,EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
3.84926,308.59,1.299634,0.051245,1.248388,0.000015,0.000208,0.042957,0.007897
3.84966,308.62,1.299702,0.049548,1.250154,0.000015,0.000208,0.041292,0.007864
3.85006,308.65,1.299851,0.047927,1.251924,0.000015,0.000209,0.039704,0.007831
3.85046,308.68,1.300079,0.046381,1.253697,0.000015,0.000209,0.038191,0.007798
3.85086,308.72,1.300382,0.044907,1.255474,0.000015,0.000210,0.036749,0.007766
3.85126,308.75,1.300757,0.043503,1.257255,0.000015,0.000210,0.035376,0.007733
3.85166,308.78,1.301202,0.042164,1.259039,0.000015,0.000211,0.034069,0.007701
3.85206,308.81,1.301714,0.040888,1.260826,0.000015,0.000211,0.032825,0.007669
3.85246,308.84,1.302290,0.039673,1.262618,0.000015,0.000211,0.031641,0.007637
3.85286,308.88,1.302927,0.038514,1.264413,0.000015,0.000212,0.030514,0.007606
3.85326,308.91,1.303622,0.037411,1.266211,0.000015,0.000212,0.029441,0.007574
3.85366,308.94,1.304372,0.036358,1.268013,0.000015,0.000213,0.028420,0.007543
3.85406,308.97,1.305175,0.035355,1.269819,0.000015,0.000213,0.027447,0.007512
3.85446,309.00,1.306027,0.034399,1.271629,0.000015,0.000214,0.026521,0.007481
3.85486,309.04,1.306928,0.033486,1.273442,0.000015,0.000214,0.025638,0.007451
3.85526,309.07,1.307874,0.032615,1.275259,0.000015,0.000215,0.024797,0.007420
3.85566,309.10,1.308863,0.031783,1.277080,0.000015,0.000215,0.023995,0.007390
3.85606,309.13,1.309892,0.030988,1.278904,0.000015,0.000216,0.023230,0.007360
3.85646,309.17,1.310961,0.030229,1.280732,0.000015,0.000216,0.022500,0.007330
3.85686,309.20,1.312067,0.029503,1.282564,0.000015,0.000216,0.021804,0.007300
3.85726,309.23,1.313208,0.028809,1.284399,0.000015,0.000217,0.021139,0.007271
3.85766,309.26,1.314383,0.028145,1.286239,0.000015,0.000217,0.020503,0.007242
3.85806,309.29,1.315590,0.027509,1.288082,0.000015,0.000218,0.019896,0.007212
3.85846,309.33,1.316828,0.026899,1.289928,0.000015,0.000218,0.019315,0.007184
3.85886,309.36,1.318094,0.026315,1.291779,0.000015,0.000219,0.018759,0.007155
3.85926,309.39,1.319389,0.025755,1.293633,0.000015,0.000219,0.018228,0.007126
3.85966,309.42,1.320709,0.025218,1.295492,0.000015,0.000220,0.017718,0.007098
3.86006,309.45,1.322056,0.024702,1.297354,0.000016,0.000220,0.017230,0.007069
3.86046,309.49,1.323426,0.024207,1.299219,0.000016,0.000221,0.016763,0.007041
3.86086,309.52,1.324820,0.023731,1.301089,0.000016,0.000221,0.016314,0.007013
3.86126,309.55,1.326236,0.023273,1.302963,0.000016,0.000222,0.015884,0.006985
3.86166,309.58,1.327673,0.022833,1.304840,0.000016,0.000222,0.015471,0.006958
3.86206,309.61,1.329130,0.022409,1.306721,0.000016,0.000223,0.015074,0.006930
3.86246,309.65,1.330607,0.022001,1.308606,0.000016,0.000223,0.014693,0.006903
3.86286,309.68,1.332103,0.021609,1.310495,0.000016,0.000224,0.014327,0.006876
3.86326,309.71,1.333618,0.021230,1.312388,0.000016,0.000224,0.013975,0.006849
3.86366,309.74,1.335149,0.020865,1.314284,0.000016,0.000225,0.013636,0.006822
3.86406,309.77,1.336697,0.020512,1.316185,0.000016,0.000225,0.013310,0.006795
3.86446,309.81,1.338262,0.020172,1.318090,0.000016,0.000226,0.012996,0.006769
3.86486,309.84,1.339842,0.019844,1.319998,0.000016,0.000226,0.012694,0.006743
3.86526,309.87,1.341437,0.019527,1.321910,0.000016,0.000226,0.012402,0.006716
3.86566,309.90,1.343047,0.019220,1.323827,0.000016,0.000227,0.012121,0.006690
3.86606,309.93,1.344671,0.018924,1.325747,0.000016,0.000227,0.011850,0.006664
3.86646,309.97,1.346308,0.018637,1.327671,0.000016,0.000228,0.011589,0.006639
3.86686,310.00,1.347959,0.018359,1.329599,0.000016,0.000228,0.011336,0.006613
3.86726,310.03,1.349622,0.018090,1.331532,0.000016,0.000229,0.011093,0.006588
3.86766,310.06,1.351298,0.017830,1.333468,0.000016,0.000229,0.010857,0.006562
3.86806,310.09,1.352986,0.017578,1.335408,0.000016,0.000230,0.010629,0.006537
3.86846,310.13,1.354685,0.017333,1.337352,0.000016,0.000230,0.010409,0.006512
3.86886,310.16,1.356396,0.017096,1.339301,0.000016,0.000231,0.010196,0.006487
3.86926,310.19,1.358119,0.016866,1.341253,0.000016,0.000232,0.009990,0.006463
3.86966,310.22,1.359851,0.016642,1.343209,0.000016,0.000232,0.009791,0.006438
3.87006,310.26,1.361595,0.016425,1.345170,0.000016,0.000233,0.009598,0.006414
3.87046,310.29,1.363349,0.016214,1.347134,0.000016,0.000233,0.009411,0.006389
3.87086,310.32,1.365112,0.016009,1.349103,0.000016,0.000234,0.009230,0.006365
3.87126,310.35,1.366886,0.015810,1.351076,0.000016,0.000234,0.009054,0.006341
3.87166,310.38,1.368669,0.015617,1.353052,0.000016,0.000235,0.008884,0.006317
3.87206,310.42,1.370461,0.015428,1.355033,0.000016,0.000235,0.008719,0.006293
3.87246,310.45,1.372263,0.015245,1.357018,0.000016,0.000236,0.008559,0.006270
3.87286,310.48,1.374074,0.015066,1.359007,0.000016,0.000236,0.008403,0.006246
3.87326,310.51,1.375893,0.014893,1.361001,0.000016,0.000237,0.008252,0.006223
3.87366,310.54,1.377721,0.014723,1.362998,0.000016,0.000237,0.008106,0.006200
3.87406,310.58,1.379558,0.014558,1.365000,0.000016,0.000238,0.007963,0.006177
3.87446,310.61,1.381403,0.014397,1.367006,0.000016,0.000238,0.007825,0.006154
3.87486,310.64,1.383256,0.014241,1.369016,0.000017,0.000239,0.007691,0.006131
3.87526,310.67,1.385117,0.014088,1.371030,0.000017,0.000239,0.007560,0.006108
3.87566,310.70,1.386986,0.013938,1.373048,0.000017,0.000240,0.007433,0.006085
3.87606,310.74,1.388863,0.013793,1.375071,0.000017,0.000240,0.007309,0.006063
3.87646,310.77,1.390748,0.013650,1.377098,0.000017,0.000241,0.007188,0.006041
3.87686,310.80,1.392640,0.013511,1.379129,0.000017,0.000242,0.007071,0.006018
3.87726,310.83,1.394540,0.013376,1.381164,0.000017,0.000242,0.006957,0.005996
3.87766,310.86,1.396447,0.013243,1.383204,0.000017,0.000243,0.006846,0.005974
3.87806,310.90,1.398361,0.013114,1.385248,0.000017,0.000243,0.006738,0.005952
3.87846,310.93,1.400283,0.012987,1.387296,0.000017,0.000244,0.006632,0.005931
3.87886,310.96,1.402212,0.012863,1.389349,0.000017,0.000244,0.006530,0.005909
3.87926,310.99,1.404147,0.012742,1.391405,0.000017,0.000245,0.006429,0.005888
3.87966,311.02,1.406090,0.012623,1.393467,0.000017,0.000245,0.006332,0.005866
3.88006,311.06,1.408039,0.012507,1.395532,0.000017,0.000246,0.006236,0.005845
3.88046,311.09,1.409995,0.012394,1.397602,0.000017,0.000247,0.006143,0.005824
3.88086,311.12,1.411958,0.012282,1.399676,0.000017,0.000247,0.006053,0.005803
3.88126,311.15,1.413928,0.012173,1.401755,0.000017,0.000248,0.005964,0.005782
3.88166,311.19,1.415904,0.012067,1.403838,0.000017,0.000248,0.005878,0.005761
3.88206,311.22,1.417887,0.011962,1.405925,0.000017,0.000249,0.005793,0.005740
3.88246,311.25,1.419876,0.011860,1.408017,0.000017,0.000249,0.005711,0.005720
3.88286,311.28,1.421872,0.011759,1.410113,0.000017,0.000250,0.005630,0.005699
3.88326,311.31,1.423874,0.011661,1.412213,0.000017,0.000251,0.005552,0.005679
3.88366,311.35,1.425883,0.011564,1.414318,0.000017,0.000251,0.005475,0.005659
3.88406,311.38,1.427897,0.011469,1.416428,0.000017,0.000252,0.005400,0.005638
3.88446,311.41,1.429918,0.011376,1.418542,0.000017,0.000252,0.005326,0.005618
3.88486,311.44,1.431945,0.011285,1.420660,0.000017,0.000253,0.005255,0.005598
3.88526,311.47,1.433979,0.011196,1.422783,0.000017,0.000253,0.005184,0.005579
3.88566,311.51,1.436018,0.011108,1.424910,0.000017,0.000254,0.005116,0.005559
3.88606,311.54,1.438064,0.011022,1.427042,0.000017,0.000255,0.005048,0.005539
3.88646,311.57,1.440116,0.010937,1.429179,0.000017,0.000255,0.004983,0.005520
3.88686,311.60,1.442173,0.010854,1.431320,0.000017,0.000256,0.004918,0.005500
3.88726,311.63,1.444237,0.010772,1.433465,0.000017,0.000256,0.004855,0.005481
3.88766,311.67,1.446307,0.010691,1.435615,0.000017,0.000257,0.004793,0.005462
3.88806,311.70,1.448382,0.010612,1.437770,0.000018,0.000258,0.004733,0.005443
3.88846,311.73,1.450464,0.010535,1.439929,0.000018,0.000258,0.004674,0.005424
3.88886,311.76,1.452551,0.010458,1.442093,0.000018,0.000259,0.004616,0.005405
3.88926,311.79,1.454645,0.010383,1.444261,0.000018,0.000259,0.004559,0.005386
3.88966,311.83,1.456744,0.010310,1.446434,0.000018,0.000260,0.004503,0.005367
3.89006,311.86,1.458849,0.010237,1.448612,0.000018,0.000261,0.004449,0.005349
3.89046,311.89,1.460960,0.010166,1.450794,0.000018,0.000261,0.004395,0.005330
3.89086,311.92,1.463077,0.010095,1.452981,0.000018,0.000262,0.004343,0.005312
3.89126,311.95,1.465199,0.010026,1.455173,0.000018,0.000262,0.004292,0.005293
3.89166,311.99,1.467327,0.009958,1.457369,0.000018,0.000263,0.004241,0.005275
3.89206,312.02,1.469461,0.009891,1.459570,0.000018,0.000264,0.004192,0.005257
3.89246,312.05,1.471601,0.009825,1.461776,0.000018,0.000264,0.004143,0.005239
3.89286,312.08,1.473747,0.009760,1.463986,0.000018,0.000265,0.004096,0.005221
3.89326,312.12,1.475898,0.009696,1.466202,0.000018,0.000266,0.004049,0.005203
3.89366,312.15,1.478055,0.009633,1.468422,0.000018,0.000266,0.004003,0.005185
3.89406,312.18,1.480217,0.009571,1.470646,0.000018,0.000267,0.003958,0.005168
3.89446,312.21,1.482386,0.009510,1.472876,0.000018,0.000267,0.003914,0.005150
3.89486,312.24,1.484560,0.009450,1.475110,0.000018,0.000268,0.003871,0.005133
3.89526,312.28,1.486739,0.009390,1.477349,0.000018,0.000269,0.003828,0.005115
3.89566,312.31,1.488924,0.009332,1.479593,0.000018,0.000269,0.003786,0.005098
3.89606,312.34,1.491115,0.009274,1.481841,0.000018,0.000270,0.003745,0.005081
3.89646,312.37,1.493312,0.009217,1.484095,0.000018,0.000271,0.003705,0.005064
3.89686,312.40,1.495514,0.009161,1.486353,0.000018,0.000271,0.003665,0.005046
3.89726,312.44,1.497722,0.009106,1.488616,0.000018,0.000272,0.003626,0.005029
3.89766,312.47,1.499936,0.009051,1.490884,0.000018,0.000273,0.003588,0.005013
3.89806,312.50,1.502155,0.008998,1.493157,0.000018,0.000273,0.003550,0.004996
3.89846,312.53,1.504379,0.008945,1.495435,0.000018,0.000274,0.003514,0.004979
3.89886,312.56,1.506610,0.008892,1.497718,0.000018,0.000275,0.003477,0.004962
3.89926,312.60,1.508846,0.008841,1.500005,0.000018,0.000275,0.003441,0.004946
3.89966,312.63,1.511087,0.008790,1.502298,0.000018,0.000276,0.003406,0.004929
3.90007,312.66,1.513335,0.008739,1.504595,0.000018,0.000277,0.003372,0.004913
3.90047,312.69,1.515588,0.008690,1.506898,0.000019,0.000277,0.003338,0.004897
3.90087,312.72,1.517846,0.008641,1.509205,0.000019,0.000278,0.003304,0.004880
3.90127,312.76,1.520110,0.008592,1.511518,0.000019,0.000279,0.003272,0.004864
3.90167,312.79,1.522380,0.008545,1.513835,0.000019,0.000279,0.003239,0.004848
3.90207,312.82,1.524655,0.008497,1.516158,0.000019,0.000280,0.003207,0.004832
3.90247,312.85,1.526936,0.008451,1.518485,0.000019,0.000281,0.003176,0.004816
3.90287,312.88,1.529223,0.008405,1.520818,0.000019,0.000281,0.003145,0.004801
3.90327,312.92,1.531515,0.008359,1.523155,0.000019,0.000282,0.003115,0.004785
3.90367,312.95,1.533813,0.008315,1.525498,0.000019,0.000283,0.003085,0.004769
3.90407,312.98,1.536116,0.008270,1.527846,0.000019,0.000283,0.003056,0.004754
3.90447,313.01,1.538425,0.008227,1.530199,0.000019,0.000284,0.003027,0.004738
3.90487,313.05,1.540740,0.008183,1.532557,0.000019,0.000285,0.002998,0.004723
3.90527,313.08,1.543060,0.008140,1.534920,0.000019,0.000286,0.002970,0.004707
3.90567,313.11,1.545386,0.008098,1.537288,0.000019,0.000286,0.002943,0.004692
3.90607,313.14,1.547718,0.008057,1.539661,0.000019,0.000287,0.002916,0.004677
3.90647,313.17,1.550055,0.008015,1.542040,0.000019,0.000288,0.002889,0.004662
3.90687,313.21,1.552398,0.007974,1.544424,0.000019,0.000288,0.002862,0.004646
3.90727,313.24,1.554747,0.007934,1.546812,0.000019,0.000289,0.002836,0.004631
3.90767,313.27,1.557101,0.007894,1.549207,0.000019,0.000290,0.002811,0.004617
3.90807,313.30,1.559461,0.007855,1.551606,0.000019,0.000291,0.002785,0.004602
3.90847,313.33,1.561826,0.007816,1.554010,0.000019,0.000291,0.002761,0.004587
3.90887,313.37,1.564198,0.007777,1.556420,0.000019,0.000292,0.002736,0.004572
3.90927,313.40,1.566575,0.007739,1.558835,0.000019,0.000293,0.002712,0.004558
3.90967,313.43,1.568957,0.007702,1.561256,0.000019,0.000293,0.002688,0.004543
3.91007,313.46,1.571346,0.007664,1.563681,0.000019,0.000294,0.002665,0.004528
3.91047,313.49,1.573740,0.007627,1.566112,0.000019,0.000295,0.002641,0.004514
3.91087,313.53,1.576140,0.007591,1.568549,0.000019,0.000296,0.002619,0.004500
3.91127,313.56,1.578545,0.007555,1.570990,0.000019,0.000296,0.002596,0.004485
3.91167,313.59,1.580957,0.007519,1.573437,0.000020,0.000297,0.002574,0.004471
3.91207,313.62,1.583374,0.007484,1.575890,0.000020,0.000298,0.002552,0.004457
3.91247,313.65,1.585796,0.007449,1.578347,0.000020,0.000299,0.002531,0.004443
3.91287,313.69,1.588225,0.007414,1.580811,0.000020,0.000299,0.002509,0.004429
3.91327,313.72,1.590659,0.007380,1.583279,0.000020,0.000300,0.002488,0.004415
3.91367,313.75,1.593099,0.007346,1.585753,0.000020,0.000301,0.002468,0.004401
3.91407,313.78,1.595545,0.007313,1.588232,0.000020,0.000302,0.002447,0.004387
3.91447,313.81,1.597997,0.007279,1.590717,0.000020,0.000302,0.002427,0.004373
3.91487,313.85,1.600454,0.007247,1.593208,0.000020,0.000303,0.002407,0.004360
3.91527,313.88,1.602917,0.007214,1.595703,0.000020,0.000304,0.002387,0.004346
3.91567,313.91,1.605387,0.007182,1.598205,0.000020,0.000305,0.002368,0.004333
3.91607,313.94,1.607861,0.007150,1.600711,0.000020,0.000306,0.002349,0.004319
3.91647,313.98,1.610342,0.007118,1.603224,0.000020,0.000306,0.002330,0.004306
3.91687,314.01,1.612829,0.007087,1.605742,0.000020,0.000307,0.002311,0.004292
3.91727,314.04,1.615321,0.007056,1.608265,0.000020,0.000308,0.002293,0.004279
3.91767,314.07,1.617820,0.007026,1.610794,0.000020,0.000309,0.002275,0.004266
3.91807,314.10,1.620324,0.006995,1.613329,0.000020,0.000310,0.002257,0.004252
3.91847,314.14,1.622834,0.006965,1.615869,0.000020,0.000310,0.002239,0.004239
3.91887,314.17,1.625350,0.006935,1.618415,0.000020,0.000311,0.002222,0.004226
3.91927,314.20,1.627872,0.006906,1.620966,0.000020,0.000312,0.002205,0.004213
3.91967,314.23,1.630400,0.006877,1.623523,0.000020,0.000313,0.002188,0.004200
3.92007,314.26,1.632934,0.006848,1.626086,0.000020,0.000314,0.002171,0.004187
3.92047,314.30,1.635474,0.006819,1.628654,0.000020,0.000314,0.002154,0.004175
3.92087,314.33,1.638019,0.006791,1.631228,0.000020,0.000315,0.002138,0.004162
3.92127,314.36,1.640571,0.006763,1.633808,0.000020,0.000316,0.002122,0.004149
3.92167,314.39,1.643129,0.006735,1.636394,0.000020,0.000317,0.002106,0.004136
3.92207,314.42,1.645692,0.006707,1.638985,0.000021,0.000318,0.002090,0.004124
3.92247,314.46,1.648262,0.006680,1.641582,0.000021,0.000318,0.002074,0.004111
3.92287,314.49,1.650838,0.006653,1.644185,0.000021,0.000319,0.002059,0.004099
3.92327,314.52,1.653420,0.006626,1.646794,0.000021,0.000320,0.002043,0.004086
3.92367,314.55,1.656007,0.006599,1.649408,0.000021,0.000321,0.002028,0.004074
3.92407,314.58,1.658601,0.006573,1.652028,0.000021,0.000322,0.002013,0.004062
3.92447,314.62,1.661201,0.006547,1.654654,0.000021,0.000323,0.001999,0.004049
3.92487,314.65,1.663807,0.006521,1.657286,0.000021,0.000323,0.001984,0.004037
3.92527,314.68,1.666419,0.006495,1.659924,0.000021,0.000324,0.001970,0.004025
3.92567,314.71,1.669037,0.006470,1.662568,0.000021,0.000325,0.001956,0.004013
3.92607,314.74,1.671662,0.006444,1.665217,0.000021,0.000326,0.001942,0.004001
3.92647,314.78,1.674292,0.006419,1.667873,0.000021,0.000327,0.001928,0.003989
3.92687,314.81,1.676929,0.006395,1.670534,0.000021,0.000328,0.001914,0.003977
3.92727,314.84,1.679572,0.006370,1.673202,0.000021,0.000329,0.001900,0.003965
3.92767,314.87,1.682221,0.006346,1.675875,0.000021,0.000330,0.001887,0.003953
3.92807,314.91,1.684876,0.006321,1.678554,0.000021,0.000330,0.001874,0.003941
3.92847,314.94,1.687537,0.006297,1.681240,0.000021,0.000331,0.001861,0.003930
3.92887,314.97,1.690205,0.006274,1.683931,0.000021,0.000332,0.001848,0.003918
3.92927,315.00,1.692878,0.006250,1.686628,0.000021,0.000333,0.001835,0.003906
3.92967,315.03,1.695558,0.006227,1.689332,0.000021,0.000334,0.001822,0.003895
3.93007,315.07,1.698245,0.006203,1.692041,0.000021,0.000335,0.001810,0.003883
3.93047,315.10,1.700937,0.006180,1.694757,0.000021,0.000336,0.001797,0.003872
3.93087,315.13,1.703636,0.006158,1.697478,0.000021,0.000337,0.001785,0.003860
3.93127,315.16,1.706341,0.006135,1.700206,0.000021,0.000338,0.001773,0.003849
3.93167,315.19,1.709053,0.006113,1.702940,0.000022,0.000338,0.001761,0.003838
3.93207,315.23,1.711770,0.006090,1.705680,0.000022,0.000339,0.001749,0.003827
3.93247,315.26,1.714495,0.006068,1.708426,0.000022,0.000340,0.001737,0.003815
3.93287,315.29,1.717225,0.006046,1.711179,0.000022,0.000341,0.001726,0.003804
3.93327,315.32,1.719962,0.006025,1.713937,0.000022,0.000342,0.001714,0.003793
3.93367,315.35,1.722705,0.006003,1.716702,0.000022,0.000343,0.001703,0.003782
3.93407,315.39,1.725455,0.005982,1.719473,0.000022,0.000344,0.001692,0.003771
3.93447,315.42,1.728211,0.005961,1.722250,0.000022,0.000345,0.001681,0.003760
3.93487,315.45,1.730974,0.005940,1.725034,0.000022,0.000346,0.001669,0.003749
3.93527,315.48,1.733743,0.005919,1.727824,0.000022,0.000347,0.001659,0.003738
3.93567,315.51,1.736518,0.005898,1.730620,0.000022,0.000348,0.001648,0.003727
3.93607,315.55,1.739300,0.005878,1.733422,0.000022,0.000349,0.001637,0.003717
3.93647,315.58,1.742088,0.005857,1.736231,0.000022,0.000350,0.001627,0.003706
3.93687,315.61,1.744883,0.005837,1.739046,0.000022,0.000351,0.001616,0.003695
3.93727,315.64,1.747685,0.005817,1.741868,0.000022,0.000352,0.001606,0.003685
3.93767,315.67,1.750493,0.005797,1.744695,0.000022,0.000353,0.001596,0.003674
3.93807,315.71,1.753307,0.005777,1.747530,0.000022,0.000354,0.001585,0.003663
3.93847,315.74,1.756128,0.005758,1.750370,0.000022,0.000355,0.001575,0.003653
3.93887,315.77,1.758956,0.005738,1.753218,0.000022,0.000356,0.001565,0.003642
3.93927,315.80,1.761790,0.005719,1.756071,0.000022,0.000356,0.001556,0.003632
3.93967,315.84,1.764631,0.005700,1.758931,0.000022,0.000357,0.001546,0.003622
3.94007,315.87,1.767479,0.005681,1.761798,0.000022,0.000358,0.001536,0.003611
3.94047,315.90,1.770333,0.005662,1.764671,0.000022,0.000359,0.001527,0.003601
3.94087,315.93,1.773194,0.005643,1.767551,0.000023,0.000360,0.001517,0.003591
3.94127,315.96,1.776062,0.005625,1.770437,0.000023,0.000361,0.001508,0.003581
3.94167,316.00,1.778936,0.005606,1.773330,0.000023,0.000362,0.001499,0.003570
3.94207,316.03,1.781817,0.005588,1.776229,0.000023,0.000364,0.001489,0.003560
3.94247,316.06,1.784705,0.005570,1.779135,0.000023,0.000365,0.001480,0.003550
3.94287,316.09,1.787599,0.005552,1.782047,0.000023,0.000366,0.001471,0.003540
3.94327,316.12,1.790501,0.005534,1.784967,0.000023,0.000367,0.001462,0.003530
3.94367,316.16,1.793409,0.005516,1.787892,0.000023,0.000368,0.001454,0.003520
3.94407,316.19,1.796324,0.005499,1.790825,0.000023,0.000369,0.001445,0.003510
3.94447,316.22,1.799245,0.005481,1.793764,0.000023,0.000370,0.001436,0.003501
3.94487,316.25,1.802174,0.005464,1.796710,0.000023,0.000371,0.001428,0.003491
3.94527,316.28,1.805109,0.005447,1.799663,0.000023,0.000372,0.001419,0.003481
3.94567,316.32,1.808052,0.005430,1.802622,0.000023,0.000373,0.001411,0.003471
3.94607,316.35,1.811001,0.005413,1.805588,0.000023,0.000374,0.001402,0.003462
3.94647,316.38,1.813957,0.005396,1.808561,0.000023,0.000375,0.001394,0.003452
3.94687,316.41,1.816920,0.005379,1.811541,0.000023,0.000376,0.001386,0.003442
3.94727,316.44,1.819890,0.005362,1.814528,0.000023,0.000377,0.001378,0.003433
3.94767,316.48,1.822867,0.005346,1.817521,0.000023,0.000378,0.001370,0.003423
3.94807,316.51,1.825851,0.005330,1.820521,0.000023,0.000379,0.001362,0.003414
3.94847,316.54,1.828842,0.005313,1.823529,0.000023,0.000380,0.001354,0.003404
3.94887,316.57,1.831840,0.005297,1.826543,0.000023,0.000381,0.001346,0.003395
3.94927,316.60,1.834845,0.005281,1.829564,0.000024,0.000383,0.001339,0.003385
3.94967,316.64,1.837857,0.005265,1.832592,0.000024,0.000384,0.001331,0.003376
3.95007,316.67,1.840876,0.005249,1.835627,0.000024,0.000385,0.001323,0.003367
3.95047,316.70,1.843902,0.005234,1.838669,0.000024,0.000386,0.001316,0.003358
3.95087,316.73,1.846936,0.005218,1.841717,0.000024,0.000387,0.001308,0.003348
3.95127,316.77,1.849976,0.005203,1.844773,0.000024,0.000388,0.001301,0.003339
3.95167,316.80,1.853024,0.005187,1.847836,0.000024,0.000389,0.001294,0.003330
3.95207,316.83,1.856078,0.005172,1.850906,0.000024,0.000390,0.001286,0.003321
3.95247,316.86,1.859140,0.005157,1.853983,0.000024,0.000391,0.001279,0.003312
3.95287,316.89,1.862209,0.005142,1.857068,0.000024,0.000393,0.001272,0.003303
3.95327,316.93,1.865286,0.005127,1.860159,0.000024,0.000394,0.001265,0.003294
