ppm,hz,total_with_exchange,total_carbon_bound,EGDA O-CH2,exchangeable pool (H2O/OH/COOH),EGMA CH2-OC(O),EGMA CH2-OH,EG O-CH2
4.55408,365.09,3.767492,0.003133,0.001820,3.764360,0.000968,0.000147,0.000109
4.55448,365.12,3.759695,0.003123,0.001814,3.756572,0.000965,0.000147,0.000109
4.55488,365.16,3.751916,0.003113,0.001807,3.748803,0.000962,0.000147,0.000109
4.55528,365.19,3.744157,0.003104,0.001801,3.741053,0.000960,0.000147,0.000109
4.55568,365.22,3.736417,0.003095,0.001794,3.733322,0.000957,0.000147,0.000109
4.55608,365.25,3.728696,0.003085,0.001788,3.725611,0.000955,0.000147,0.000109
4.55648,365.28,3.720995,0.003076,0.001781,3.717919,0.000952,0.000146,0.000109
4.55688,365.32,3.713312,0.003067,0.001775,3.710246,0.000950,0.000146,0.000109
4.55728,365.35,3.705649,0.003058,0.001768,3.702592,0.000947,0.000146,0.000109
4.55768,365.38,3.698005,0.003048,0.001762,3.694957,0.000944,0.000146,0.000109
4.55808,365.41,3.690380,0.003039,0.001756,3.687341,0.000942,0.000146,0.000109
4.55848,365.44,3.682774,0.003030,0.001749,3.679744,0.000939,0.000146,0.000108
4.55888,365.48,3.675187,0.003021,0.001743,3.672166,0.000937,0.000145,0.000108
4.55928,365.51,3.667619,0.003012,0.001737,3.664607,0.000934,0.000145,0.000108
4.55968,365.54,3.660069,0.003003,0.001731,3.657066,0.000932,0.000145,0.000108
4.56008,365.57,3.652539,0.002994,0.001725,3.649545,0.000929,0.000145,0.000108
4.56048,365.60,3.645027,0.002985,0.001719,3.642042,0.000927,0.000145,0.000108
4.56088,365.64,3.637534,0.002977,0.001713,3.634558,0.000924,0.000145,0.000108
4.56128,365.67,3.630060,0.002968,0.001706,3.627092,0.000922,0.000145,0.000108
4.56168,365.70,3.622604,0.002959,0.001700,3.619645,0.000919,0.000144,0.000108
4.56208,365.73,3.615167,0.002950,0.001694,3.612217,0.000917,0.000144,0.000108
4.56248,365.76,3.607749,0.002942,0.001689,3.604807,0.000915,0.000144,0.000107
4.56288,365.80,3.600349,0.002933,0.001683,3.597416,0.000912,0.000144,0.000107
4.56328,365.83,3.592968,0.002925,0.001677,3.590043,0.000910,0.000144,0.000107
4.56368,365.86,3.585605,0.002916,0.001671,3.582689,0.000907,0.000144,0.000107
4.56408,365.89,3.578261,0.002908,0.001665,3.575353,0.000905,0.000144,0.000107
4.56448,365.92,3.570935,0.002899,0.001659,3.568036,0.000903,0.000143,0.000107
4.56488,365.96,3.563627,0.002891,0.001654,3.560736,0.000900,0.000143,0.000107
4.56528,365.99,3.556338,0.002882,0.001648,3.553455,0.000898,0.000143,0.000107
4.56568,366.02,3.549067,0.002874,0.001642,3.546193,0.000895,0.000143,0.000107
4.56608,366.05,3.541814,0.002866,0.001636,3.538948,0.000893,0.000143,0.000107
4.56648,366.09,3.534579,0.002857,0.001631,3.531722,0.000891,0.000143,0.000107
4.56688,366.12,3.527363,0.002849,0.001625,3.524513,0.000888,0.000143,0.000106
4.56728,366.15,3.520164,0.002841,0.001620,3.517323,0.000886,0.000142,0.000106
4.56768,366.18,3.512984,0.002833,0.001614,3.510151,0.000884,0.000142,0.000106
4.56808,366.21,3.505821,0.002825,0.001609,3.502996,0.000881,0.000142,0.000106
4.56848,366.25,3.498677,0.002817,0.001603,3.495860,0.000879,0.000142,0.000106
4.56888,366.28,3.491550,0.002809,0.001598,3.488741,0.000877,0.000142,0.000106
4.56928,366.31,3.484442,0.002801,0.001592,3.481641,0.000875,0.000142,0.000106
4.56968,366.34,3.477351,0.002793,0.001587,3.474558,0.000872,0.000142,0.000106
4.57008,366.37,3.470278,0.002785,0.001581,3.467493,0.000870,0.000141,0.000106
4.57048,366.41,3.463223,0.002777,0.001576,3.460446,0.000868,0.000141,0.000106
4.57088,366.44,3.456185,0.002769,0.001571,3.453416,0.000866,0.000141,0.000105
4.57128,366.47,3.449165,0.002761,0.001565,3.446404,0.000863,0.000141,0.000105
4.57168,366.50,3.442163,0.002754,0.001560,3.439410,0.000861,0.000141,0.000105
4.57208,366.53,3.435179,0.002746,0.001555,3.432433,0.000859,0.000141,0.000105
4.57248,366.57,3.428212,0.002738,0.001550,3.425473,0.000857,0.000140,0.000105
4.57288,366.60,3.421262,0.002731,0.001544,3.418532,0.000855,0.000140,0.000105
4.57328,366.63,3.414330,0.002723,0.001539,3.411607,0.000852,0.000140,0.000105
4.57368,366.66,3.407416,0.002715,0.001534,3.404700,0.000850,0.000140,0.000105
4.57408,366.69,3.400518,0.002708,0.001529,3.397811,0.000848,0.000140,0.000105
4.57448,366.73,3.393639,0.002700,0.001524,3.390938,0.000846,0.000140,0.000105
4.57488,366.76,3.386776,0.002693,0.001519,3.384083,0.000844,0.000140,0.000105
4.57528,366.79,3.379931,0.002685,0.001514,3.377245,0.000842,0.000140,0.000104
4.57568,366.82,3.373103,0.002678,0.001509,3.370425,0.000839,0.000139,0.000104
4.57608,366.85,3.366292,0.002671,0.001504,3.363621,0.000837,0.000139,0.000104
4.57648,366.89,3.359498,0.002663,0.001499,3.356835,0.000835,0.000139,0.000104
4.57688,366.92,3.352722,0.002656,0.001494,3.350066,0.000833,0.000139,0.000104
4.57728,366.95,3.345962,0.002649,0.001489,3.343313,0.000831,0.000139,0.000104
4.57768,366.98,3.339220,0.002641,0.001484,3.336578,0.000829,0.000139,0.000104
4.57808,367.02,3.332494,0.002634,0.001479,3.329860,0.000827,0.000139,0.000104
4.57848,367.05,3.325785,0.002627,0.001474,3.323158,0.000825,0.000138,0.000104
4.57888,367.08,3.319094,0.002620,0.001469,3.316474,0.000823,0.000138,0.000104
4.57928,367.11,3.312419,0.002613,0.001465,3.309806,0.000821,0.000138,0.000104
4.57968,367.14,3.305761,0.002606,0.001460,3.303155,0.000819,0.000138,0.000103
4.58008,367.18,3.299120,0.002599,0.001455,3.296521,0.000817,0.000138,0.000103
4.58048,367.21,3.292495,0.002592,0.001450,3.289903,0.000814,0.000138,0.000103
4.58088,367.24,3.285887,0.002585,0.001446,3.283303,0.000812,0.000138,0.000103
4.58128,367.27,3.279296,0.002578,0.001441,3.276718,0.000810,0.000137,0.000103
4.58168,367.30,3.272722,0.002571,0.001436,3.270151,0.000808,0.000137,0.000103
4.58208,367.34,3.266164,0.002564,0.001432,3.263600,0.000806,0.000137,0.000103
4.58248,367.37,3.259622,0.002557,0.001427,3.257065,0.000804,0.000137,0.000103
4.58288,367.40,3.253097,0.002550,0.001422,3.250547,0.000802,0.000137,0.000103
4.58328,367.43,3.246589,0.002543,0.001418,3.244045,0.000800,0.000137,0.000103
4.58368,367.46,3.240096,0.002537,0.001413,3.237560,0.000798,0.000137,0.000103
4.58408,367.50,3.233621,0.002530,0.001409,3.231091,0.000796,0.000136,0.000102
4.58448,367.53,3.227161,0.002523,0.001404,3.224638,0.000795,0.000136,0.000102
4.58488,367.56,3.220718,0.002516,0.001400,3.218202,0.000793,0.000136,0.000102
4.58528,367.59,3.214291,0.002510,0.001395,3.211781,0.000791,0.000136,0.000102
4.58568,367.62,3.207880,0.002503,0.001391,3.205377,0.000789,0.000136,0.000102
4.58608,367.66,3.201486,0.002496,0.001386,3.198989,0.000787,0.000136,0.000102
4.58648,367.69,3.195107,0.002490,0.001382,3.192618,0.000785,0.000136,0.000102
4.58688,367.72,3.188745,0.002483,0.001378,3.186262,0.000783,0.000135,0.000102
4.58728,367.75,3.182399,0.002477,0.001373,3.179922,0.000781,0.000135,0.000102
4.58768,367.78,3.176069,0.002470,0.001369,3.173598,0.000779,0.000135,0.000102
4.58808,367.82,3.169754,0.002464,0.001365,3.167290,0.000777,0.000135,0.000102
4.58848,367.85,3.163456,0.002457,0.001360,3.160998,0.000775,0.000135,0.000102
4.58888,367.88,3.157173,0.002451,0.001356,3.154722,0.000773,0.000135,0.000101
4.58928,367.91,3.150906,0.002445,0.001352,3.148462,0.000772,0.000135,0.000101
4.58968,367.95,3.144656,0.002438,0.001348,3.142217,0.000770,0.000135,0.000101
4.59008,367.98,3.138420,0.002432,0.001343,3.135989,0.000768,0.000134,0.000101
4.59048,368.01,3.132201,0.002426,0.001339,3.129775,0.000766,0.000134,0.000101
4.59088,368.04,3.125997,0.002419,0.001335,3.123578,0.000764,0.000134,0.000101
4.59128,368.07,3.119809,0.002413,0.001331,3.117396,0.000762,0.000134,0.000101
4.59168,368.11,3.113637,0.002407,0.001327,3.111230,0.000760,0.000134,0.000101
4.59208,368.14,3.107480,0.002401,0.001323,3.105079,0.000759,0.000134,0.000101
4.59248,368.17,3.101338,0.002394,0.001318,3.098944,0.000757,0.000134,0.000101
4.59288,368.20,3.095212,0.002388,0.001314,3.092824,0.000755,0.000133,0.000101
4.59328,368.23,3.089102,0.002382,0.001310,3.086720,0.000753,0.000133,0.000100
4.59368,368.27,3.083007,0.002376,0.001306,3.080631,0.000751,0.000133,0.000100
4.59408,368.30,3.076927,0.002370,0.001302,3.074557,0.000750,0.000133,0.000100
4.59448,368.33,3.070863,0.002364,0.001298,3.068498,0.000748,0.000133,0.000100
4.59488,368.36,3.064813,0.002358,0.001294,3.062455,0.000746,0.000133,0.000100
4.59528,368.39,3.058779,0.002352,0.001290,3.056427,0.000744,0.000133,0.000100
4.59568,368.43,3.052761,0.002346,0.001286,3.050415,0.000742,0.000133,0.000100
4.59608,368.46,3.046757,0.002340,0.001282,3.044417,0.000741,0.000132,0.000100
4.59648,368.49,3.040769,0.002334,0.001278,3.038435,0.000739,0.000132,0.000100
4.59688,368.52,3.034795,0.002328,0.001275,3.032467,0.000737,0.000132,0.000100
4.59728,368.55,3.028837,0.002322,0.001271,3.026515,0.000735,0.000132,0.000100
4.59768,368.59,3.022894,0.002317,0.001267,3.020577,0.000734,0.000132,0.000100
4.59808,368.62,3.016966,0.002311,0.001263,3.014655,0.000732,0.000132,0.000099
4.59848,368.65,3.011052,0.002305,0.001259,3.008747,0.000730,0.000132,0.000099
4.59888,368.68,3.005154,0.002299,0.001255,3.002854,0.000728,0.000132,0.000099
4.59928,368.71,2.999270,0.002293,0.001252,2.996977,0.000727,0.000131,0.000099
4.59968,368.75,2.993401,0.002288,0.001248,2.991113,0.000725,0.000131,0.000099
4.60008,368.78,2.987547,0.002282,0.001244,2.985265,0.000723,0.000131,0.000099
4.60048,368.81,2.981708,0.002276,0.001240,2.979431,0.000722,0.000131,0.000099
4.60088,368.84,2.975883,0.002271,0.001237,2.973613,0.000720,0.000131,0.000099
4.60128,368.88,2.970073,0.002265,0.001233,2.967808,0.000718,0.000131,0.000099
4.60168,368.91,2.964278,0.002259,0.001229,2.962018,0.000717,0.000131,0.000099
4.60208,368.94,2.958497,0.002254,0.001226,2.956243,0.000715,0.000130,0.000099
4.60248,368.97,2.952731,0.002248,0.001222,2.950483,0.000713,0.000130,0.000099
4.60288,369.00,2.946979,0.002243,0.001218,2.944736,0.000712,0.000130,0.000098
4.60328,369.04,2.941242,0.002237,0.001215,2.939005,0.000710,0.000130,0.000098
4.60368,369.07,2.935519,0.002232,0.001211,2.933287,0.000708,0.000130,0.000098
4.60408,369.10,2.929811,0.002226,0.001207,2.927584,0.000707,0.000130,0.000098
4.60448,369.13,2.924117,0.002221,0.001204,2.921896,0.000705,0.000130,0.000098
4.60488,369.16,2.918437,0.002215,0.001200,2.916221,0.000703,0.000130,0.000098
4.60528,369.20,2.912771,0.002210,0.001197,2.910561,0.000702,0.000129,0.000098
4.60568,369.23,2.907120,0.002205,0.001193,2.904915,0.000700,0.000129,0.000098
4.60608,369.26,2.901483,0.002199,0.001190,2.899284,0.000699,0.000129,0.000098
4.60648,369.29,2.895860,0.002194,0.001186,2.893666,0.000697,0.000129,0.000098
4.60688,369.32,2.890251,0.002189,0.001183,2.888063,0.000695,0.000129,0.000098
4.60728,369.36,2.884656,0.002183,0.001179,2.882473,0.000694,0.000129,0.000098
4.60768,369.39,2.879076,0.002178,0.001176,2.876898,0.000692,0.000129,0.000097
4.60808,369.42,2.873509,0.002173,0.001172,2.871336,0.000691,0.000129,0.000097
4.60848,369.45,2.867957,0.002168,0.001169,2.865789,0.000689,0.000128,0.000097
4.60888,369.48,2.862418,0.002162,0.001165,2.860255,0.000687,0.000128,0.000097
4.60928,369.52,2.856893,0.002157,0.001162,2.854736,0.000686,0.000128,0.000097
4.60968,369.55,2.851382,0.002152,0.001159,2.849230,0.000684,0.000128,0.000097
4.61008,369.58,2.845885,0.002147,0.001155,2.843738,0.000683,0.000128,0.000097
4.61048,369.61,2.840401,0.002142,0.001152,2.838260,0.000681,0.000128,0.000097
4.61088,369.64,2.834932,0.002137,0.001149,2.832795,0.000680,0.000128,0.000097
4.61128,369.68,2.829476,0.002131,0.001145,2.827345,0.000678,0.000128,0.000097
4.61168,369.71,2.824034,0.002126,0.001142,2.821907,0.000677,0.000127,0.000097
4.61208,369.74,2.818605,0.002121,0.001139,2.816484,0.000675,0.000127,0.000097
4.61248,369.77,2.813190,0.002116,0.001135,2.811074,0.000673,0.000127,0.000096
4.61288,369.81,2.807789,0.002111,0.001132,2.805678,0.000672,0.000127,0.000096
4.61328,369.84,2.802401,0.002106,0.001129,2.800295,0.000670,0.000127,0.000096
4.61368,369.87,2.797027,0.002101,0.001126,2.794925,0.000669,0.000127,0.000096
4.61408,369.90,2.791666,0.002096,0.001122,2.789569,0.000667,0.000127,0.000096
4.61448,369.93,2.786318,0.002091,0.001119,2.784227,0.000666,0.000127,0.000096
4.61488,369.97,2.780984,0.002086,0.001116,2.778898,0.000664,0.000126,0.000096
4.61528,370.00,2.775663,0.002082,0.001113,2.773582,0.000663,0.000126,0.000096
4.61568,370.03,2.770356,0.002077,0.001110,2.768279,0.000661,0.000126,0.000096
4.61608,370.06,2.765062,0.002072,0.001107,2.762990,0.000660,0.000126,0.000096
4.61648,370.09,2.759781,0.002067,0.001103,2.757714,0.000659,0.000126,0.000096
4.61688,370.13,2.754513,0.002062,0.001100,2.752451,0.000657,0.000126,0.000096
4.61728,370.16,2.749258,0.002057,0.001097,2.747201,0.000656,0.000126,0.000096
4.61768,370.19,2.744017,0.002053,0.001094,2.741964,0.000654,0.000126,0.000095
4.61808,370.22,2.738789,0.002048,0.001091,2.736741,0.000653,0.000126,0.000095
4.61848,370.25,2.733573,0.002043,0.001088,2.731530,0.000651,0.000125,0.000095
4.61888,370.29,2.728371,0.002038,0.001085,2.726333,0.000650,0.000125,0.000095
4.61928,370.32,2.723182,0.002034,0.001082,2.721148,0.000648,0.000125,0.000095
4.61968,370.35,2.718006,0.002029,0.001079,2.715977,0.000647,0.000125,0.000095
4.62008,370.38,2.712842,0.002024,0.001076,2.710818,0.000645,0.000125,0.000095
4.62048,370.41,2.707692,0.002020,0.001073,2.705672,0.000644,0.000125,0.000095
4.62088,370.45,2.702554,0.002015,0.001070,2.700539,0.000643,0.000125,0.000095
4.62128,370.48,2.697429,0.002010,0.001067,2.695419,0.000641,0.000125,0.000095
4.62168,370.51,2.692317,0.002006,0.001064,2.690312,0.000640,0.000124,0.000095
4.62208,370.54,2.687218,0.002001,0.001061,2.685217,0.000638,0.000124,0.000095
4.62248,370.57,2.682131,0.001997,0.001058,2.680135,0.000637,0.000124,0.000094
4.62288,370.61,2.677058,0.001992,0.001055,2.675066,0.000636,0.000124,0.000094
4.62328,370.64,2.671996,0.001987,0.001052,2.670009,0.000634,0.000124,0.000094
4.62368,370.67,2.666948,0.001983,0.001049,2.664965,0.000633,0.000124,0.000094
4.62408,370.70,2.661912,0.001978,0.001046,2.659933,0.000631,0.000124,0.000094
4.62448,370.74,2.656888,0.001974,0.001043,2.654914,0.000630,0.000124,0.000094
4.62488,370.77,2.651877,0.001969,0.001040,2.649907,0.000629,0.000123,0.000094
4.62528,370.80,2.646878,0.001965,0.001038,2.644913,0.000627,0.000123,0.000094
4.62568,370.83,2.641892,0.001961,0.001035,2.639932,0.000626,0.000123,0.000094
4.62608,370.86,2.636918,0.001956,0.001032,2.634962,0.000625,0.000123,0.000094
4.62648,370.90,2.631957,0.001952,0.001029,2.630005,0.000623,0.000123,0.000094
4.62688,370.93,2.627008,0.001947,0.001026,2.625061,0.000622,0.000123,0.000094
4.62728,370.96,2.622071,0.001943,0.001023,2.620128,0.000620,0.000123,0.000094
4.62768,370.99,2.617147,0.001939,0.001021,2.615208,0.000619,0.000123,0.000093
4.62808,371.02,2.612235,0.001934,0.001018,2.610300,0.000618,0.000123,0.000093
4.62848,371.06,2.607335,0.001930,0.001015,2.605405,0.000616,0.000122,0.000093
4.62888,371.09,2.602447,0.001926,0.001012,2.600521,0.000615,0.000122,0.000093
4.62928,371.12,2.597571,0.001921,0.001010,2.595650,0.000614,0.000122,0.000093
4.62968,371.15,2.592707,0.001917,0.001007,2.590790,0.000613,0.000122,0.000093
4.63008,371.18,2.587856,0.001913,0.001004,2.585943,0.000611,0.000122,0.000093
4.63048,371.22,2.583016,0.001909,0.001001,2.581108,0.000610,0.000122,0.000093
4.63088,371.25,2.578189,0.001904,0.000999,2.576284,0.000609,0.000122,0.000093
4.63128,371.28,2.573373,0.001900,0.000996,2.571473,0.000607,0.000122,0.000093
4.63168,371.31,2.568569,0.001896,0.000993,2.566673,0.000606,0.000122,0.000093
4.63208,371.34,2.563778,0.001892,0.000991,2.561886,0.000605,0.000121,0.000093
4.63248,371.38,2.558998,0.001888,0.000988,2.557110,0.000603,0.000121,0.000093
4.63288,371.41,2.554230,0.001883,0.000985,2.552346,0.000602,0.000121,0.000092
4.63328,371.44,2.549473,0.001879,0.000983,2.547594,0.000601,0.000121,0.000092
4.63368,371.47,2.544729,0.001875,0.000980,2.542854,0.000600,0.000121,0.000092
4.63408,371.50,2.539996,0.001871,0.000978,2.538125,0.000598,0.000121,0.000092
4.63448,371.54,2.535275,0.001867,0.000975,2.533408,0.000597,0.000121,0.000092
4.63488,371.57,2.530566,0.001863,0.000972,2.528703,0.000596,0.000121,0.000092
4.63528,371.60,2.525868,0.001859,0.000970,2.524009,0.000594,0.000120,0.000092
4.63568,371.63,2.521182,0.001855,0.000967,2.519327,0.000593,0.000120,0.000092
4.63608,371.67,2.516507,0.001851,0.000965,2.514656,0.000592,0.000120,0.000092
4.63648,371.70,2.511844,0.001847,0.000962,2.509997,0.000591,0.000120,0.000092
4.63688,371.73,2.507193,0.001843,0.000959,2.505350,0.000589,0.000120,0.000092
4.63728,371.76,2.502552,0.001839,0.000957,2.500714,0.000588,0.000120,0.000092
4.63768,371.79,2.497924,0.001835,0.000954,2.496089,0.000587,0.000120,0.000092
4.63808,371.83,2.493307,0.001831,0.000952,2.491476,0.000586,0.000120,0.000091
4.63848,371.86,2.488701,0.001827,0.000949,2.486874,0.000584,0.000120,0.000091
4.63888,371.89,2.484106,0.001823,0.000947,2.482284,0.000583,0.000119,0.000091
4.63928,371.92,2.479523,0.001819,0.000944,2.477704,0.000582,0.000119,0.000091
4.63968,371.95,2.474951,0.001815,0.000942,2.473136,0.000581,0.000119,0.000091
4.64008,371.99,2.470391,0.001811,0.000939,2.468580,0.000580,0.000119,0.000091
4.64048,372.02,2.465841,0.001807,0.000937,2.464034,0.000578,0.000119,0.000091
4.64088,372.05,2.461303,0.001803,0.000935,2.459500,0.000577,0.000119,0.000091
4.64128,372.08,2.456776,0.001800,0.000932,2.454977,0.000576,0.000119,0.000091
4.64168,372.11,2.452260,0.001796,0.000930,2.450465,0.000575,0.000119,0.000091
4.64208,372.15,2.447756,0.001792,0.000927,2.445964,0.000574,0.000119,0.000091
4.64248,372.18,2.443262,0.001788,0.000925,2.441474,0.000572,0.000118,0.000091
4.64288,372.21,2.438779,0.001784,0.000922,2.436995,0.000571,0.000118,0.000091
4.64328,372.24,2.434307,0.001781,0.000920,2.432527,0.000570,0.000118,0.000091
4.64368,372.27,2.429847,0.001777,0.000918,2.428070,0.000569,0.000118,0.000090
4.64408,372.31,2.425397,0.001773,0.000915,2.423624,0.000568,0.000118,0.000090
4.64448,372.34,2.420958,0.001769,0.000913,2.419189,0.000566,0.000118,0.000090
4.64488,372.37,2.416530,0.001765,0.000911,2.414765,0.000565,0.000118,0.000090
4.64528,372.40,2.412113,0.001762,0.000908,2.410351,0.000564,0.000118,0.000090
4.64568,372.43,2.407707,0.001758,0.000906,2.405949,0.000563,0.000118,0.000090
4.64608,372.47,2.403311,0.001754,0.000904,2.401557,0.000562,0.000117,0.000090
4.64648,372.50,2.398927,0.001751,0.000901,2.397176,0.000561,0.000117,0.000090
4.64688,372.53,2.394553,0.001747,0.000899,2.392806,0.000560,0.000117,0.000090
4.64728,372.56,2.390189,0.001743,0.000897,2.388446,0.000558,0.000117,0.000090
4.64768,372.60,2.385837,0.001740,0.000894,2.384097,0.000557,0.000117,0.000090
4.64808,372.63,2.381495,0.001736,0.000892,2.379759,0.000556,0.000117,0.000090
4.64848,372.66,2.377163,0.001732,0.000890,2.375431,0.000555,0.000117,0.000090
4.64888,372.69,2.372843,0.001729,0.000888,2.371114,0.000554,0.000117,0.000089
4.64928,372.72,2.368533,0.001725,0.000885,2.366807,0.000553,0.000117,0.000089
4.64968,372.76,2.364233,0.001722,0.000883,2.362511,0.000552,0.000116,0.000089
4.65008,372.79,2.359944,0.001718,0.000881,2.358226,0.000550,0.000116,0.000089
4.65048,372.82,2.355665,0.001715,0.000879,2.353950,0.000549,0.000116,0.000089
4.65088,372.85,2.351397,0.001711,0.000876,2.349686,0.000548,0.000116,0.000089
4.65128,372.88,2.347139,0.001708,0.000874,2.345431,0.000547,0.000116,0.000089
4.65168,372.92,2.342891,0.001704,0.000872,2.341187,0.000546,0.000116,0.000089
4.65208,372.95,2.338654,0.001700,0.000870,2.336954,0.000545,0.000116,0.000089
4.65248,372.98,2.334427,0.001697,0.000868,2.332730,0.000544,0.000116,0.000089
4.65288,373.01,2.330211,0.001693,0.000865,2.328517,0.000543,0.000116,0.000089
4.65328,373.04,2.326005,0.001690,0.000863,2.324315,0.000542,0.000116,0.000089
4.65368,373.08,2.321809,0.001687,0.000861,2.320122,0.000540,0.000115,0.000089
4.65408,373.11,2.317623,0.001683,0.000859,2.315940,0.000539,0.000115,0.000089
4.65448,373.14,2.313447,0.001680,0.000857,2.311767,0.000538,0.000115,0.000088
4.65488,373.17,2.309282,0.001676,0.000855,2.307605,0.000537,0.000115,0.000088
4.65528,373.20,2.305126,0.001673,0.000853,2.303453,0.000536,0.000115,0.000088
4.65568,373.24,2.300981,0.001669,0.000850,2.299312,0.000535,0.000115,0.000088
4.65608,373.27,2.296846,0.001666,0.000848,2.295180,0.000534,0.000115,0.000088
4.65648,373.30,2.292721,0.001663,0.000846,2.291058,0.000533,0.000115,0.000088
4.65688,373.33,2.288605,0.001659,0.000844,2.286946,0.000532,0.000115,0.000088
4.65728,373.36,2.284500,0.001656,0.000842,2.282844,0.000531,0.000114,0.000088
4.65768,373.40,2.280405,0.001653,0.000840,2.278752,0.000530,0.000114,0.000088
4.65808,373.43,2.276320,0.001649,0.000838,2.274670,0.000529,0.000114,0.000088
